frame	verdict
nbacourt_2047_frame_0004_png.rf.8caf25	lineup
nbacourt_1042_frame_0005_png.rf.72afb0	lineup
nbacourt_1261_frame_0006_png.rf.90eb3a	lineup
nbacourt_0001_frame_0000_png.rf.066cbc	lineup
nbacourt_0148_frame_0001_png.rf.07c67a	lineup
nbacourt_0268_frame_0001_png.rf.ac5dfd	lineup
nbacourt_0377_frame_0002_png.rf.438266	lineup
nbacourt_0686_frame_0003_png.rf.b830c2	lineup
nbacourt_1193_frame_0006_png.rf.1f3b3a	lineup
nbacourt_1497_frame_0008_png.rf.0c4ec2	no_lineup
nbacourt_1559_frame_0008_png.rf.8c1f2c	lineup
nbacourt_1696_frame_0010_png.rf.170808	no_lineup
nbacourt_1769_frame_0011_png.rf.5f6991	lineup
nbacourt_1838_frame_0013_png.rf.55a06a	lineup
nbacourt_2246_frame_0010_png.rf.fa141b	lineup
nbacourt_0465_frame_0002_png.rf.ae5dcc	lineup
nbacourt_0526_frame_0002_png.rf.f6a34d	lineup
nbacourt_0897_frame_0004_png.rf.b482ea	lineup
nbacourt_0030_frame_0000_png.rf.30332f	lineup
nbacourt_0032_frame_0000_png.rf.377ff9	no_lineup
nbacourt_0811_frame_0004_png.rf.551555	lineup
nbacourt_1718_frame_0010_png.rf.719ba3	lineup
nbacourt_0017_frame_0000_png.rf.1f030d	lineup
nbacourt_0095_frame_0000_png.rf.b3edc7	no_lineup
nbacourt_0120_frame_0000_png.rf.e37570	lineup
nbacourt_0218_frame_0001_png.rf.65982b	lineup
nbacourt_0351_frame_0002_png.rf.211c40	lineup
nbacourt_0554_frame_0003_png.rf.18017e	lineup
nbacourt_0957_frame_0005_png.rf.0765f0	no_lineup
nbacourt_1267_frame_0006_png.rf.9eeb33	lineup
nbacourt_1333_frame_0006_png.rf.fd79b7	lineup
nbacourt_1460_frame_0007_png.rf.d05212	no_lineup
nbacourt_0143_frame_0001_png.rf.025551	lineup
nbacourt_0142_frame_0001_png.rf.0194b1	lineup
nbacourt_0535_frame_0003_png.rf.01afe3	no_lineup
nbacourt_0743_frame_0003_png.rf.ff0a08	lineup
nbacourt_1171_frame_0005_png.rf.fe9256	lineup
nbacourt_1585_frame_0008_png.rf.d3a3be	lineup
nbacourt_0198_frame_0001_png.rf.4bbb65	no_lineup
nbacourt_0007_frame_0000_png.rf.0ecfe3	lineup
nbacourt_0149_frame_0001_png.rf.09e7cd	lineup
nbacourt_2027_frame_0003_png.rf.4ced6c	lineup
nbacourt_0305_frame_0001_png.rf.e29942	lineup
nbacourt_0397_frame_0002_png.rf.5afdd6	lineup
nbacourt_0603_frame_0003_png.rf.57a22a	lineup
nbacourt_1041_frame_0005_png.rf.728da0	lineup
nbacourt_1336_frame_0007_png.rf.01654d	lineup
nbacourt_1492_frame_0008_png.rf.048cca	lineup
nbacourt_1562_frame_0008_png.rf.9fea6e	no_lineup
nbacourt_1633_frame_0009_png.rf.561385	lineup
nbacourt_1269_frame_0006_png.rf.a1dbf4	lineup
nbacourt_0741_frame_0003_png.rf.fc6d29	lineup
nbacourt_0701_frame_0003_png.rf.c70028	lineup
nbacourt_1741_frame_0010_png.rf.c27bbf	lineup
nbacourt_1890_frame_0016_png.rf.855851	lineup
nbacourt_0238_frame_0001_png.rf.8381d4	lineup
nbacourt_0628_frame_0003_png.rf.6cfa8a	lineup
nbacourt_0682_frame_0003_png.rf.b2a3b5	lineup
nbacourt_1144_frame_0005_png.rf.e75371	lineup
nbacourt_1271_frame_0006_png.rf.a32706	lineup
nbacourt_0826_frame_0004_png.rf.5fa1c5	lineup
nbacourt_1631_frame_0009_png.rf.51cfeb	lineup
nbacourt_0280_frame_0001_png.rf.b719cb	lineup
nbacourt_0318_frame_0001_png.rf.f84a75	no_lineup
nbacourt_0381_frame_0002_png.rf.4904cd	lineup
nbacourt_0453_frame_0002_png.rf.a33285	lineup
nbacourt_1046_frame_0005_png.rf.7af2c9	lineup
nbacourt_0662_frame_0003_png.rf.9dbc36	lineup
nbacourt_0524_frame_0002_png.rf.f419fb	lineup
nbacourt_0169_frame_0001_png.rf.264f71	no_lineup
nbacourt_0633_frame_0003_png.rf.719843	no_lineup
nbacourt_0760_frame_0004_png.rf.14d9e1	lineup
nbacourt_1580_frame_0008_png.rf.c79586	no_lineup
nbacourt_1704_frame_0010_png.rf.2cf310	lineup
nbacourt_1765_frame_0011_png.rf.555a9b	lineup
nbacourt_2217_frame_0005_png.rf.f13e7d	lineup
nbacourt_1292_frame_0006_png.rf.ca333e	lineup
nbacourt_0821_frame_0004_png.rf.5b7f93	lineup
nbacourt_1734_frame_0010_png.rf.a9040b	lineup
nbacourt_1782_frame_0011_png.rf.a2276f	lineup
nbacourt_2004_frame_0001_png.rf.c60147	lineup
nbacourt_0124_frame_0000_png.rf.e6acf8	lineup
nbacourt_0432_frame_0002_png.rf.8802b7	lineup
nbacourt_0449_frame_0002_png.rf.9c5065	lineup
nbacourt_0515_frame_0002_png.rf.e95516	lineup
nbacourt_0261_frame_0001_png.rf.a6f45f	lineup
nbacourt_0276_frame_0001_png.rf.b5187b	lineup
nbacourt_0437_frame_0002_png.rf.8b4fda	lineup
nbacourt_0604_frame_0003_png.rf.58156b	lineup
nbacourt_0649_frame_0003_png.rf.8a5a43	lineup
nbacourt_0863_frame_0004_png.rf.8b043f	no_lineup
nbacourt_1228_frame_0006_png.rf.58e21b	lineup
nbacourt_1248_frame_0006_png.rf.8146c9	lineup
nbacourt_1817_frame_0012_png.rf.b037c9	no_lineup
nbacourt_2257_frame_0015_png.rf.2a91eb	lineup
nbacourt_0433_frame_0002_png.rf.882a80	lineup
nbacourt_0273_frame_0001_png.rf.b1f413	lineup
nbacourt_0428_frame_0002_png.rf.8639f8	lineup
nbacourt_0955_frame_0005_png.rf.05783e	lineup
nbacourt_1250_frame_0006_png.rf.82ec66	lineup
nbacourt_1708_frame_0010_png.rf.3e9544	lineup
nbacourt_0043_frame_0000_png.rf.4ea0e3	lineup
nbacourt_0225_frame_0001_png.rf.711716	lineup
nbacourt_2116_frame_0008_png.rf.217ca0	lineup
nbacourt_0105_frame_0000_png.rf.c1e6f9	lineup
nbacourt_0106_frame_0000_png.rf.c2edf0	lineup
nbacourt_0413_frame_0002_png.rf.70604a	lineup
nbacourt_0434_frame_0002_png.rf.89c19c	lineup
nbacourt_0958_frame_0005_png.rf.0a6650	lineup
nbacourt_1471_frame_0007_png.rf.e809e0	lineup
nbacourt_1568_frame_0008_png.rf.ae2e06	lineup
nbacourt_1820_frame_0012_png.rf.c308a0	no_lineup
nbacourt_2039_frame_0003_png.rf.e72f4c	lineup
nbacourt_1200_frame_0006_png.rf.3199f2	lineup
nbacourt_0330_frame_0002_png.rf.031be1	lineup
nbacourt_0332_frame_0002_png.rf.06a3e0	lineup
nbacourt_0356_frame_0002_png.rf.2b3f20	lineup
nbacourt_0408_frame_0002_png.rf.6bb503	lineup
nbacourt_0226_frame_0001_png.rf.71796d	lineup
nbacourt_0715_frame_0003_png.rf.d427cf	lineup
nbacourt_1821_frame_0012_png.rf.c9bf24	lineup
nbacourt_0534_frame_0003_png.rf.000bb3	lineup
nbacourt_0133_frame_0000_png.rf.f7e9f7	no_lineup
nbacourt_0422_frame_0002_png.rf.7b8849	lineup
nbacourt_0324_frame_0001_png.rf.fc7c19	lineup
nbacourt_0370_frame_0002_png.rf.3ac3ae	lineup
nbacourt_1275_frame_0006_png.rf.b002b5	lineup
nbacourt_1338_frame_0007_png.rf.02ae21	lineup
nbacourt_1375_frame_0007_png.rf.3891bf	lineup
nbacourt_1614_frame_0009_png.rf.1d4655	lineup
nbacourt_1850_frame_0013_png.rf.e02a86	lineup
nbacourt_2196_frame_0003_png.rf.b3689c	lineup
nbacourt_1444_frame_0007_png.rf.b46b7f	lineup
nbacourt_0100_frame_0000_png.rf.ba7038	lineup
nbacourt_0366_frame_0002_png.rf.3a691a	lineup
nbacourt_1339_frame_0007_png.rf.033eaa	lineup
nbacourt_1892_frame_0016_png.rf.c343c5	lineup
nbacourt_1468_frame_0007_png.rf.e4374c	lineup
nbacourt_0416_frame_0002_png.rf.74c731	lineup
nbacourt_0429_frame_0002_png.rf.864a5d	lineup
nbacourt_1223_frame_0006_png.rf.4c8d85	lineup
nbacourt_0583_frame_0003_png.rf.3bdcfd	lineup
nbacourt_1220_frame_0006_png.rf.4aaa6c	lineup
nbacourt_0355_frame_0002_png.rf.26de4c	lineup
nbacourt_1302_frame_0006_png.rf.d44dd0	lineup
nbacourt_0510_frame_0002_png.rf.e480f0	lineup
nbacourt_0612_frame_0003_png.rf.5de893	lineup
nbacourt_2028_frame_0003_png.rf.4de1a8	lineup
nbacourt_2249_frame_0011_png.rf.1ea6ed	lineup
nbacourt_2174_frame_0000_png.rf.aeb270	lineup
nbacourt_0576_frame_0003_png.rf.3691f2	lineup
nbacourt_1600_frame_0008_png.rf.fbd349	no_lineup
nbacourt_1739_frame_0010_png.rf.bf1b66	no_lineup
nbacourt_2071_frame_0005_png.rf.ab76c8	lineup
nbacourt_1609_frame_0009_png.rf.0f3b1b	lineup
nbacourt_2064_frame_0005_png.rf.38ec48	lineup
nbacourt_1207_frame_0006_png.rf.3d79ff	lineup
nbacourt_1840_frame_0013_png.rf.704ec4	lineup
nbacourt_2194_frame_0003_png.rf.6d64e8	lineup
nbacourt_0708_frame_0003_png.rf.cd4f7a	lineup
nbacourt_2104_frame_0007_png.rf.3d7578	lineup
nbacourt_0170_frame_0001_png.rf.282605	lineup
nbacourt_0591_frame_0003_png.rf.46456e	lineup
nbacourt_1437_frame_0007_png.rf.aad2a4	lineup
nbacourt_1446_frame_0007_png.rf.b6cd3b	lineup
nbacourt_1536_frame_0008_png.rf.5c444c	lineup
nbacourt_2033_frame_0003_png.rf.b80457	lineup
nbacourt_2143_frame_0010_png.rf.f39b3f	lineup
nbacourt_1819_frame_0012_png.rf.be37f9	lineup
nbacourt_0935_frame_0004_png.rf.ed1298	lineup
nbacourt_0710_frame_0003_png.rf.ceb907	lineup
nbacourt_1020_frame_0005_png.rf.517af4	lineup
nbacourt_1756_frame_0011_png.rf.13a298	lineup
nbacourt_1863_frame_0014_png.rf.412950	lineup
nbacourt_1868_frame_0014_png.rf.8e9c79	lineup
nbacourt_0004_frame_0000_png.rf.0ba2ed	lineup
nbacourt_0777_frame_0004_png.rf.278e4d	lineup
nbacourt_0800_frame_0004_png.rf.4750f4	lineup
nbacourt_1349_frame_0007_png.rf.0d97ca	lineup
nbacourt_1717_frame_0010_png.rf.6fcfd8	lineup
nbacourt_1846_frame_0013_png.rf.91588b	lineup
nbacourt_2079_frame_0006_png.rf.48d107	lineup
nbacourt_2244_frame_0010_png.rf.c1f507	no_lineup
nbacourt_0138_frame_0000_png.rf.fd4079	lineup
nbacourt_0278_frame_0001_png.rf.b68af9	lineup
nbacourt_1539_frame_0008_png.rf.5d8733	lineup
nbacourt_1626_frame_0009_png.rf.4517da	lineup
nbacourt_0008_frame_0000_png.rf.10f56d	lineup
nbacourt_1856_frame_0014_png.rf.12198f	lineup
nbacourt_2089_frame_0006_png.rf.b08cfd	lineup
nbacourt_1317_frame_0006_png.rf.e6673b	lineup
nbacourt_0445_frame_0002_png.rf.94ec2a	lineup
nbacourt_0494_frame_0002_png.rf.d14e3b	lineup
nbacourt_0528_frame_0002_png.rf.f8ad84	lineup
nbacourt_0726_frame_0003_png.rf.df82bd	lineup
nbacourt_0877_frame_0004_png.rf.a010bd	lineup
nbacourt_0906_frame_0004_png.rf.c5a45c	lineup
nbacourt_1246_frame_0006_png.rf.80317e	lineup
nbacourt_1603_frame_0008_png.rf.fe88b4	lineup
nbacourt_1670_frame_0009_png.rf.baae50	lineup
nbacourt_1993_frame_0001_png.rf.0494d5	lineup
nbacourt_0038_frame_0000_png.rf.40d9dc	lineup
nbacourt_0094_frame_0000_png.rf.b3bf6c	lineup
nbacourt_1419_frame_0007_png.rf.8a5ebc	lineup
nbacourt_1800_frame_0012_png.rf.095cec	lineup
nbacourt_1344_frame_0007_png.rf.09b248	lineup
nbacourt_0698_frame_0003_png.rf.c4e9a3	lineup
nbacourt_1127_frame_0005_png.rf.cdf318	lineup
nbacourt_1513_frame_0008_png.rf.2773b7	lineup
nbacourt_0215_frame_0001_png.rf.5fbd31	lineup
nbacourt_0241_frame_0001_png.rf.8db796	no_lineup
nbacourt_0304_frame_0001_png.rf.e0e661	lineup
nbacourt_0780_frame_0004_png.rf.297067	lineup
nbacourt_1698_frame_0010_png.rf.1af236	lineup
nbacourt_1743_frame_0010_png.rf.c5e7ab	lineup
nbacourt_0805_frame_0004_png.rf.4a9d55	lineup
nbacourt_1779_frame_0011_png.rf.8e1912	lineup
nbacourt_0240_frame_0001_png.rf.88002b	lineup
nbacourt_0390_frame_0002_png.rf.51598a	lineup
nbacourt_1024_frame_0005_png.rf.5c01b3	lineup
nbacourt_1855_frame_0014_png.rf.0d6141	lineup
nbacourt_1877_frame_0014_png.rf.f083a8	lineup
nbacourt_0522_frame_0002_png.rf.ed9f28	lineup
nbacourt_0056_frame_0000_png.rf.6cc968	lineup
nbacourt_2200_frame_0004_png.rf.022853	lineup
nbacourt_0113_frame_0000_png.rf.d3f34b	lineup
nbacourt_0517_frame_0002_png.rf.e9b748	lineup
nbacourt_0859_frame_0004_png.rf.84cb26	lineup
nbacourt_0066_frame_0000_png.rf.7e8016	lineup
nbacourt_1983_frame_0000_png.rf.626491	lineup
nbacourt_0090_frame_0000_png.rf.afbc11	lineup
nbacourt_0223_frame_0001_png.rf.6de64a	lineup
nbacourt_0624_frame_0003_png.rf.69c5fa	lineup
nbacourt_1136_frame_0005_png.rf.dd7f70	lineup
nbacourt_1315_frame_0006_png.rf.e509b0	lineup
nbacourt_2122_frame_0008_png.rf.b1a445	lineup
nbacourt_0108_frame_0000_png.rf.c4bef8	lineup
nbacourt_1217_frame_0006_png.rf.4967a4	lineup
nbacourt_1242_frame_0006_png.rf.6e276f	lineup
nbacourt_1814_frame_0012_png.rf.80aa80	lineup
nbacourt_0307_frame_0001_png.rf.e810d7	lineup
nbacourt_0845_frame_0004_png.rf.73cdd2	lineup
nbacourt_0948_frame_0005_png.rf.005fc5	lineup
nbacourt_0964_frame_0005_png.rf.0fb1b0	lineup
nbacourt_1713_frame_0010_png.rf.619718	lineup
nbacourt_0736_frame_0003_png.rf.f52d0b	lineup
nbacourt_1255_frame_0006_png.rf.89e8cb	lineup
nbacourt_0161_frame_0001_png.rf.181d3d	lineup
nbacourt_0081_frame_0000_png.rf.a20b5a	lineup
nbacourt_0088_frame_0000_png.rf.acd1b3	lineup
nbacourt_1573_frame_0008_png.rf.b967ef	lineup
nbacourt_0039_frame_0000_png.rf.434c02	lineup
nbacourt_0365_frame_0002_png.rf.393939	lineup
nbacourt_0435_frame_0002_png.rf.8b1a6d	lineup
nbacourt_0791_frame_0004_png.rf.3bf1cc	lineup
nbacourt_1651_frame_0009_png.rf.86a964	lineup
nbacourt_1695_frame_0010_png.rf.157eb8	lineup
nbacourt_0089_frame_0000_png.rf.ae15e3	lineup
nbacourt_1994_frame_0001_png.rf.49f40d	lineup
nbacourt_0125_frame_0000_png.rf.e7a6e4	lineup
nbacourt_0495_frame_0002_png.rf.d30ae4	lineup
nbacourt_0512_frame_0002_png.rf.e53bfe	lineup
nbacourt_0993_frame_0005_png.rf.2e4f98	lineup
nbacourt_1615_frame_0009_png.rf.1e3969	lineup
nbacourt_1099_frame_0005_png.rf.b55893	lineup
nbacourt_1581_frame_0008_png.rf.c96fb4	lineup
nbacourt_1650_frame_0009_png.rf.869aa2	lineup
nbacourt_2117_frame_0008_png.rf.40e729	lineup
nbacourt_1098_frame_0005_png.rf.b4b714	lineup
nbacourt_0852_frame_0004_png.rf.7afb45	lineup
nbacourt_2185_frame_0002_png.rf.02bae1	lineup
nbacourt_1075_frame_0005_png.rf.9bf5ee	lineup
nbacourt_2031_frame_0003_png.rf.9d4a3a	lineup
nbacourt_1353_frame_0007_png.rf.152ba9	lineup
nbacourt_2049_frame_0004_png.rf.93d03a	lineup
nbacourt_1791_frame_0011_png.rf.d04fe8	lineup
nbacourt_1106_frame_0005_png.rf.bb1a1f	lineup
nbacourt_0179_frame_0001_png.rf.38bab7	lineup
nbacourt_0492_frame_0002_png.rf.cf4f37	lineup
nbacourt_0570_frame_0003_png.rf.30b387	lineup
nbacourt_0600_frame_0003_png.rf.55a893	lineup
nbacourt_0739_frame_0003_png.rf.f91351	lineup
nbacourt_1007_frame_0005_png.rf.45267f	lineup
nbacourt_1152_frame_0005_png.rf.ecad5a	lineup
nbacourt_0255_frame_0001_png.rf.9d56a3	lineup
nbacourt_0722_frame_0003_png.rf.d965c5	lineup
nbacourt_2222_frame_0006_png.rf.384ec7	lineup
nbacourt_0196_frame_0001_png.rf.49aee8	lineup
nbacourt_2197_frame_0003_png.rf.c9db0f	lineup
nbacourt_0477_frame_0002_png.rf.bc6522	lineup
nbacourt_0828_frame_0004_png.rf.6333b4	lineup
nbacourt_1432_frame_0007_png.rf.a18190	lineup
nbacourt_1155_frame_0005_png.rf.f0391a	lineup
nbacourt_0775_frame_0004_png.rf.26bfd1	lineup
nbacourt_1644_frame_0009_png.rf.7a109c	lineup
nbacourt_0987_frame_0005_png.rf.25e5f4	lineup
nbacourt_1442_frame_0007_png.rf.b092e7	lineup
nbacourt_2044_frame_0004_png.rf.3f198a	lineup
nbacourt_0761_frame_0004_png.rf.16b4dc	lineup
nbacourt_1273_frame_0006_png.rf.a78c55	lineup
nbacourt_0645_frame_0003_png.rf.833fd1	lineup
nbacourt_0953_frame_0005_png.rf.03e729	lineup
nbacourt_1133_frame_0005_png.rf.d77581	lineup
nbacourt_2018_frame_0002_png.rf.bd9589	lineup
nbacourt_2038_frame_0003_png.rf.db9815	lineup
nbacourt_1663_frame_0009_png.rf.aac00e	lineup
nbacourt_1420_frame_0007_png.rf.90907e	lineup
nbacourt_1372_frame_0007_png.rf.346e5f	lineup
nbacourt_1037_frame_0005_png.rf.6dfc1f	lineup
nbacourt_0632_frame_0003_png.rf.705285	lineup
nbacourt_1387_frame_0007_png.rf.44cc8f	lineup
nbacourt_1064_frame_0005_png.rf.8a6732	lineup
nbacourt_0721_frame_0003_png.rf.d90a11	lineup
nbacourt_0626_frame_0003_png.rf.6b8110	lineup
